date,open,high,low,close,volume
2026-02-16 23:47:00,1997.51,1998.57,1997.05,1997.75,92.6082
2026-02-16 23:48:00,1997.75,1998.52,1997.74,1998.21,99.8773
2026-02-16 23:49:00,1998.2,1999.23,1997.93,1998.57,272.423
2026-02-16 23:50:00,1998.56,1998.8,1997.45,1997.9,70.4714
2026-02-16 23:51:00,1997.9,2001.38,1997.89,2001.12,352.0439
2026-02-16 23:52:00,2001.12,2001.12,1999.42,2000.69,153.4438
2026-02-16 23:53:00,2000.69,2002.09,2000.69,2001.44,156.8515
2026-02-16 23:54:00,2001.43,2002.52,2001.43,2002.19,172.4539
2026-02-16 23:55:00,2002.2,2002.2,1999.62,1999.83,153.1175
2026-02-16 23:56:00,1999.82,1999.83,1997.21,1997.9,127.0192
2026-02-16 23:57:00,1997.9,1999.13,1997.9,1998.92,116.5843
2026-02-16 23:58:00,1998.92,1998.99,1998.64,1998.65,115.6148
2026-02-16 23:59:00,1998.65,1998.85,1998.0,1998.33,108.1259
2026-02-17 00:00:00,1998.34,1999.54,1997.7,1998.03,288.8463
2026-02-17 00:01:00,1998.02,1998.03,1996.52,1996.52,250.4431
2026-02-17 00:02:00,1996.53,1999.0,1996.31,1998.06,134.2123
2026-02-17 00:03:00,1998.07,1998.13,1996.8,1997.13,88.5172
2026-02-17 00:04:00,1997.13,1997.6,1995.91,1996.98,63.7484
2026-02-17 00:05:00,1996.98,1997.49,1995.58,1995.64,109.4833
2026-02-17 00:06:00,1995.64,1995.9,1994.46,1994.77,107.1852
2026-02-17 00:07:00,1994.78,1995.99,1994.69,1995.89,113.4742
2026-02-17 00:08:00,1995.89,1997.58,1995.56,1997.58,56.8012
2026-02-17 00:09:00,1997.58,1998.38,1996.93,1997.5,109.573
2026-02-17 00:10:00,1997.5,1998.02,1996.96,1997.63,25.5952
2026-02-17 00:11:00,1997.64,1998.86,1997.3,1997.3,51.1189
2026-02-17 00:12:00,1997.3,1998.15,1996.96,1998.15,80.2488
2026-02-17 00:13:00,1998.15,1998.3,1997.53,1998.3,41.5873
2026-02-17 00:14:00,1998.29,1999.14,1997.8,1999.07,109.9248
2026-02-17 00:15:00,1999.07,1999.07,1997.77,1998.98,79.6897
2026-02-17 00:16:00,1998.98,2000.27,1998.47,1998.47,103.0565
2026-02-17 00:17:00,1998.47,1998.47,1994.78,1994.9,83.4108
